Pyramidal gran_denormal - test_accuracy,Pyramidal gran_denormal - train_accuracy,Pyramidal gran_denormal - test_loss,Pyramidal gran_denormal - train_loss,Step,Pyramidal petit_normal - test_accuracy,Pyramidal petit_normal - train_accuracy,Pyramidal petit_normal - test_loss,Pyramidal petit_normal - train_loss,Pyramidal petit_denormal - test_accuracy,Pyramidal petit_denormal - train_accuracy,Pyramidal petit_denormal - test_loss,Pyramidal petit_denormal - train_loss,Pyramidal gran_normal - test_accuracy,Pyramidal gran_normal - train_accuracy,Pyramidal gran_normal - test_loss,Pyramidal gran_normal - train_loss
0.33454545454545453,0.4196551724137931,2.0185396099090576,1.822168838237894,126.0,,,,,,,,,0.35045454545454546,0.34954022988505745,1.9607239046963778,1.9877925666721388
0.3209090909090909,0.4204597701149425,2.029006302573464,1.8126118772879414,127.0,,,,,,,,,0.3427272727272727,0.3466666666666667,1.9625448695096102,1.9827721747036637
0.3368181818181818,0.4296551724137931,2.01630146373402,1.8106421319369612,128.0,,,,,,,,,0.3704545454545455,0.34793103448275864,1.9324799789081921,1.9854831530033856
0.33136363636363636,0.42735632183908046,2.020010847611861,1.8120987785273586,129.0,,,,,,,,,0.3568181818181818,0.3467816091954023,1.9468092849037864,1.9781144937427564
0.3259090909090909,0.42770114942528736,2.031884428371083,1.7975855650846986,130.0,,,,,,,,,0.36772727272727274,0.34218390804597704,1.9253898924047297,1.972749148730574
0.3245454545454545,0.4250574712643678,2.0414103759418833,1.8018122744834286,131.0,,,,,,,,,0.33954545454545454,0.3520689655172414,1.9544200325012206,1.9743021743599025
0.3336363636363636,0.42931034482758623,2.033332833376798,1.7937887648330337,132.0,,,,,,,,,0.34863636363636363,0.3505747126436782,1.9750502846457743,1.971971935842229
0.3427272727272727,0.42931034482758623,2.024486693468961,1.8032379393193914,133.0,,,,,,,,,0.37,0.35586206896551725,1.927427302273837,1.9758042265354903
0.33636363636363636,0.4325287356321839,2.034330980127508,1.78612111371139,134.0,,,,,,,,,0.3690909090909091,0.3563218390804598,1.9268881398981268,1.9692090401704283
0.3281818181818182,0.43839080459770113,2.041621958992698,1.7789551437860247,135.0,,,,,,,,,0.37,0.35149425287356323,1.9477161147377708,1.9667428553241424
0.33,0.43908045977011495,2.0447651420940054,1.7777569320284088,136.0,,,,,,,,,0.3609090909090909,0.35413793103448277,1.961974897818132,1.97066233865146
0.3368181818181818,0.43724137931034485,2.027485130483454,1.782663039229382,137.0,,,,,,,,,0.3459090909090909,0.3560919540229885,1.9848877967487681,1.9607613952680565
0.3390909090909091,0.43896551724137933,2.032889663522894,1.779040963731963,138.0,,,,,,,,,0.3795454545454545,0.35517241379310344,1.9280470874092797,1.9685434332661245
0.3381818181818182,0.445632183908046,2.040462193922563,1.7732761471847007,139.0,,,,,,,,,0.33590909090909093,0.3503448275862069,2.025287549278953,1.9636743441395377
0.3418181818181818,0.43724137931034485,2.0334723455255683,1.7766038712139787,140.0,,,,,,,,,0.3609090909090909,0.35551724137931034,1.9687602875449441,1.963197018579505
0.3386363636363636,0.43839080459770113,2.036923900951039,1.7724000590971147,141.0,,,,,,,,,0.35909090909090907,0.3606896551724138,1.9581330732865767,1.9536918297033201
0.3340909090909091,0.4467816091954023,2.054509204517711,1.762810826959281,142.0,,,,,,,,,0.37727272727272726,0.35011494252873565,1.9240471241690895,1.969204147053861
0.33636363636363636,0.4457471264367816,2.0429700409282336,1.7575209904813218,143.0,,,,,,,,,0.38181818181818183,0.3610344827586207,1.934495896426114,1.9715548685227318
0.3527272727272727,0.4510344827586207,2.033447936664928,1.758311045087617,144.0,,,,,,,,,0.37136363636363634,0.357816091954023,1.927932156649503,1.9573027073651894
0.3372727272727273,0.45827586206896553,2.0584024637395686,1.7485050498480084,145.0,,,,,,,,,0.3568181818181818,0.3645977011494253,1.9785232934084807,1.9533310216048667
0.3372727272727273,0.4560919540229885,2.054282020222057,1.7359506963313311,146.0,,,,,,,,,0.3859090909090909,0.3566666666666667,1.91880052393133,1.958692739256497
0.33954545454545454,0.4454022988505747,2.0379895851828835,1.7589783034379456,147.0,,,,,,,,,0.3831818181818182,0.354367816091954,1.9059415778246793,1.961396214605748
0.3431818181818182,0.4591954022988506,2.03492300640453,1.7304758613959126,148.0,,,,,,,,,0.34454545454545454,0.35804597701149427,1.9835584536465731,1.9496454587476006
0.33636363636363636,0.4560919540229885,2.0579537053541705,1.7428930632821444,149.0,,,,,,,,,0.3572727272727273,0.35908045977011493,1.9492963998967952,1.9541597116952656
0.3340909090909091,0.45908045977011497,2.0460628058693624,1.734664804853242,150.0,,,,,,,,,0.38227272727272726,0.3581609195402299,1.9253725615414705,1.9557032818629825
0.335,0.46793103448275863,2.0477746304598723,1.7249080497917089,151.0,,,,,,,,,0.3886363636363636,0.3686206896551724,1.9039893393083052,1.951195389977817
0.335,0.46482758620689657,2.074134580438787,1.714891455146088,152.0,,,,,,,,,0.38227272727272726,0.36195402298850576,1.9120340646396983,1.942312895018479
0.3331818181818182,0.4686206896551724,2.0608303980393843,1.7183646190029451,153.0,,,,,,,,,0.3609090909090909,0.3586206896551724,1.9496405748887495,1.9522397670526614
0.3331818181818182,0.47758620689655173,2.0670754025199196,1.7092760280082966,154.0,,,,,,,,,0.37636363636363634,0.362183908045977,1.9360995535417036,1.9457994879799327
0.3340909090909091,0.4668965517241379,2.055680620887063,1.726481753162954,155.0,,,,,,,,,0.38545454545454544,0.35908045977011493,1.9205442957444625,1.9475173906348218
0.3336363636363636,0.46839080459770116,2.059561789252541,1.7198877928174776,156.0,,,,,,,,,0.37272727272727274,0.3610344827586207,1.950792969790372,1.949673584028222
0.34363636363636363,0.4689655172413793,2.063817024230957,1.72161885486252,157.0,,,,,,,,,0.3690909090909091,0.3632183908045977,1.9461562009291216,1.9490718774685913
0.33545454545454545,0.47942528735632184,2.0663055237856778,1.7043753819630063,158.0,,,,,,,,,0.38045454545454543,0.35942528735632184,1.928079040700739,1.9508360807374976
,,,,,,,,,,,,,0.36363636363636365,0.37126436781609196,1.9578271484375,1.934256480315636
,,,,,,,,,,,,,0.3790909090909091,0.3696551724137931,1.9172847882184116,1.9330439056747262
,,,,,,,,,,,,,0.38136363636363635,0.36919540229885056,1.8943431880257346,1.9425814151215828
,,,,,,,,,,,,,0.37272727272727274,0.3667816091954023,1.9171329056132924,1.937274710775792
,,,,,,,,,,,,,0.38772727272727275,0.36977011494252876,1.8964844079451126,1.9339123181090958
,,,,,,,,,,,,,0.3718181818181818,0.37264367816091953,1.9206524415449662,1.931779113199519
,,,,,,,,,,,,,0.3481818181818182,0.3659770114942529,1.9792008096521552,1.9369702324922058
,,,,,,,,,,,,,0.3840909090909091,0.3585057471264368,1.9087837860801002,1.93702054977417
,,,,,,,,,,,,,0.3795454545454545,0.3625287356321839,1.9059936735846779,1.93506002738558
,,,,,,,,,,,,,0.375,0.3704597701149425,1.9199929159337823,1.9308734540281625
,,,,,,,,,,,,,0.3659090909090909,0.3639080459770115,1.9208695411682128,1.933537545094545
,,,,,,,,,,,,,0.39136363636363636,0.3685057471264368,1.8869779092615302,1.9309889212970075
,,,,,,,,,,,,,0.35863636363636364,0.37298850574712644,1.9543666163357822,1.9209494429073115
,,,,,,,,,,,,,0.37272727272727274,0.3736781609195402,1.9097913031144576,1.9265398803798632
,,,,,,,,,,,,,0.3840909090909091,0.36885057471264365,1.8881499307805842,1.9256798575390344
,,,,,,,,,,,,,0.3790909090909091,0.383448275862069,1.9276162173531273,1.9107383166236438
,,,,,,,,,,,,,0.3881818181818182,0.3767816091954023,1.8844114338267932,1.9104723915012403
,,,,,,,,,,,,,0.3922727272727273,0.37873563218390804,1.8931370943242853,1.9167134448303573
,,,,,,,,,,,,,0.3968181818181818,0.37517241379310345,1.881863856749101,1.9227265578302843
,,,,,,,,,,,,,0.3886363636363636,0.38080459770114944,1.8974159509485418,1.920358345919642
,,,,,,,,,,,,,0.3831818181818182,0.37298850574712644,1.903477706042203,1.9190648874195142
,,,,,,,,,,,,,0.36818181818181817,0.3817241379310345,1.9514445452256637,1.9106611750043672
,,,,,,,,,,,,,0.38772727272727275,0.3781609195402299,1.9073967084017667,1.9143034966786703
,,,,,,,,,,,,,0.3845454545454545,0.38333333333333336,1.9003156436573376,1.9074915017752812
,,,,,,,,,,,,,0.3840909090909091,0.38057471264367815,1.8900490301305597,1.9004216449562161
,,,,,,,,,,,,,0.3840909090909091,0.3874712643678161,1.9191174238378352,1.897465863666315
,,,,,,,,,,,,,0.3809090909090909,0.3720689655172414,1.9018708090348677,1.9203636803572206
,,,,,,,,,,,,,0.38636363636363635,0.3803448275862069,1.9090950176932595,1.9126746829898877
,,,,,,,,,,,,,0.3859090909090909,0.37873563218390804,1.9007749236713756,1.907082436002534
,,,,,,,,,,,,,0.3663636363636364,0.3837931034482759,1.9279370481317692,1.9004214678139522
,,,,,,,,,,,,,0.37545454545454543,0.3836781609195402,1.9107450688969005,1.8967932231946922
,,,,,,,,,,,,,0.38772727272727275,0.3903448275862069,1.8909079438989813,1.8985902536326442
,,,,,,,,,,,,,0.4031818181818182,0.3814942528735632,1.8817075261202725,1.9053872420870024
,,,,,,,,,,,,,0.39136363636363636,0.3820689655172414,1.8933713964982466,1.8977682586099909
,,,,,,,,,,,,,0.39136363636363636,0.3825287356321839,1.8908584083210338,1.8853185644917105
,,,,,,,,,,,,,0.4018181818181818,0.38839080459770114,1.8644225250590931,1.888360518861091
,,,,,,,,,,,,,0.39136363636363636,0.3910344827586207,1.8938878414847633,1.8915614365983284
,,,,,,,,,,,,,0.3654545454545455,0.3877011494252874,1.9750982509959827,1.8918068837571418
,,,,,,,,,,,,,0.4009090909090909,0.3891954022988506,1.8789328128641303,1.8969844663554225
,,,,,,,,,,,,,0.39136363636363636,0.39206896551724135,1.9170675225691363,1.886577291269412
,,,,,,,,,,,,,0.39136363636363636,0.395632183908046,1.8840883432735096,1.8832218479836125
,,,,,,,,,,,,,0.3936363636363636,0.391264367816092,1.8791803620078347,1.892045823184923
,,,,,,,,,,,,,0.40636363636363637,0.39655172413793105,1.8729948156530207,1.881511856495649
,,,,,,,,,,,,,0.4,0.38666666666666666,1.8726072935624556,1.889036911164207
,,,,,,,,,,,,,0.3972727272727273,0.39666666666666667,1.8738873425397007,1.876890542096105
,,,,,,,,,,,,,0.38136363636363635,0.3986206896551724,1.8831755273992365,1.8815294713535529
,,,,,,,,,,,,,0.38727272727272727,0.3949425287356322,1.902357384074818,1.8720165738292125
,,,,,,,,,,,,,0.3972727272727273,0.38804597701149424,1.898011345429854,1.875514927568107
,,,,,,,,,,,,,0.39954545454545454,0.4017241379310345,1.8866592277180065,1.8671187845865886
,,,,,,,,,,,,,0.41545454545454547,0.391264367816092,1.8617068295045331,1.8749908149105379
,,,,,,,,,,,,,0.3881818181818182,0.4013793103448276,1.9486978383497757,1.864403594006067
,,,,,,,,,,,,,0.38227272727272726,0.3936781609195402,1.915289777842435,1.879412562764924
,,,,,,,,,,,,,0.4018181818181818,0.4014942528735632,1.8873373439095238,1.8640557610303505
,,,,,,,,,,,,,0.38636363636363635,0.3991954022988506,1.8961486859755083,1.86149283392676
,,,,,,,,,,,,,0.3936363636363636,0.40620689655172415,1.889385782588612,1.8558790126888232
,,,,,,,,,,,,,0.3809090909090909,0.3955172413793103,1.92626858884638,1.870054552856533
,,,,,,,,,,,,,0.4009090909090909,0.4017241379310345,1.8674294857545333,1.8623134586728853
,,,,,,,,,,,,,0.40045454545454545,0.4090804597701149,1.8773297847401011,1.8490845684073438
,,,,,,,,,,,,,0.41045454545454546,0.4054022988505747,1.8576348556171765,1.8638510530844503
,,,,,,,,,,,,,0.39954545454545454,0.4032183908045977,1.865886214429682,1.8565305225328468
,,,,,,,,,,,,,0.4077272727272727,0.39632183908045976,1.8850855818661776,1.8648582003582483
,,,,,,,,,,,,,0.40545454545454546,0.4048275862068966,1.858522608496926,1.8576220629681115
,,,,,,,,,,,,,0.4036363636363636,0.39816091954022986,1.8709191478382456,1.8577691943618073
,,,,,,,,,,,,,0.3881818181818182,0.39827586206896554,1.9435039650310169,1.8599816166121383
,,,,,,,,,,,,,0.41,0.40045977011494255,1.8597509518536655,1.8517064921061197
,,,,,,,,,,,,,0.36954545454545457,0.40988505747126436,1.9425053223696622,1.84620011033683
,,,,,,,,,,,,,0.4109090909090909,0.41011494252873565,1.8671685574271462,1.8418887282514025
,,,,,,,,,,,,,0.38227272727272726,0.4050574712643678,1.9553435585715555,1.8504987975372664
,,,,,,,,,,,,,0.4036363636363636,0.40735632183908044,1.8709607705202969,1.8474902683564987
,,,,,,,,,,,,,0.4022727272727273,0.41195402298850575,1.876293781453913,1.8367793627991074
,,,,,,,,,,,,,0.385,0.40770114942528735,1.9032924487374046,1.8449531820450706
,,,,,,,,,,,,,0.40636363636363637,0.4188505747126437,1.8767444714632902,1.8380995451170823
,,,,,,,,,,,,,0.42363636363636364,0.41011494252873565,1.8397321805087004,1.8469015032121505
,,,,,,,,,,,,,0.4059090909090909,0.4160919540229885,1.9162671175870027,1.8405050728238863
,,,,,,,,,,,,,0.4177272727272727,0.4203448275862069,1.8646043933521617,1.8331901862703521
,,,,,,,,,,,,,0.4027272727272727,0.4111494252873563,1.8645255331559614,1.8411754723252922
,,,,,,,,,,,,,0.4036363636363636,0.4174712643678161,1.8673182556845924,1.8295182291666667
,,,,,,,,,,,,,0.415,0.41367816091954024,1.8492976292696865,1.8334738744538406
,,,,,,,,,,,,,0.3990909090909091,0.4174712643678161,1.8763345822420987,1.823673592709947
,,,,,,,,,,,,,0.4127272727272727,0.4148275862068965,1.8616776865178888,1.8222536404927572
,,,,,,,,,,,,,0.415,0.4196551724137931,1.8441256523132323,1.821315609723672
,,,,,,,,,,,,,0.4036363636363636,0.41563218390804596,1.8671104114705865,1.822521148769335
,,,,,,,,,,,,,0.4218181818181818,0.417816091954023,1.8599539240923795,1.825135983817879
,,,,,,,,,,,,,0.4209090909090909,0.41195402298850575,1.8532757113196634,1.83073571988906
,,,,,,,,,,,,,0.41045454545454546,0.41229885057471266,1.8562494633414528,1.832707936297888
,,,,,,,,,,,,,0.4081818181818182,0.41770114942528735,1.8427620645002885,1.8161535483393176
,,,,,,,,,,,,,0.42045454545454547,0.41770114942528735,1.8456859610297462,1.8150559662676407
,,,,,,,,,,,,,0.415,0.42540229885057473,1.8425332281806253,1.8180378332905385
,,,,,,,,,,,,,0.4131818181818182,0.42367816091954025,1.8726193367351185,1.816813270799045
,,,,,,,,,,,,,0.40863636363636363,0.4226436781609195,1.8648882601477883,1.8109852714648191
,,,,,,,,,,,,,0.4009090909090909,0.4306896551724138,1.8783061261610552,1.806320945257428
,,,,,,,,,,,,,0.42272727272727273,0.4168965517241379,1.8448029648173938,1.8119434298592052
,,,,,,,,,,,,,0.4122727272727273,0.42195402298850576,1.843015051755038,1.815831131770693
,,,,,,,,,,,,,0.425,0.41724137931034483,1.826058120727539,1.813360229031793
,,,,,,,,,,,,,0.41909090909090907,0.43091954022988505,1.8386576973308217,1.8029250141121875
,,,,,,,,,,,,,0.4040909090909091,0.42586206896551726,1.9013503152673894,1.8028513145446778
,,,,,,,,,,,,,0.41409090909090907,0.43344827586206897,1.8634952302412553,1.797346449062742
,,,,,,,,,,,,,0.4172727272727273,0.4318390804597701,1.8431819135492498,1.8012762163425313
,,,,,,,,,,,,,0.4177272727272727,0.42011494252873566,1.851593997261741,1.8028911371340697
,,,,,,,,,,,,,0.4218181818181818,0.4306896551724138,1.838706182566556,1.795523548455074
,,,,,,,,,,,,,0.4036363636363636,0.4322988505747126,1.8531710928136653,1.7893945560784175
,,,,,,,,,,,,,0.4009090909090909,0.43103448275862066,1.9041866588592529,1.7957580377863742
,,,,,,,,,,,,,0.4177272727272727,0.43689655172413794,1.8463220544294878,1.790182102740496
,,,,,,,,,,,,,0.4127272727272727,0.43057471264367814,1.8685221706737172,1.8029886772988857
,,,,,,,,,,,,,0.4213636363636364,0.432183908045977,1.8299250316619873,1.7953755726211373
,,,,,,,,,,,,,0.3990909090909091,0.43275862068965515,1.931303111856634,1.7916249438537948
,,,,,,,,,,,,,0.4309090909090909,0.4341379310344828,1.8220083644173362,1.792538405560899
,,,,,,,,,,,,,0.40136363636363637,0.4360919540229885,1.891792899912054,1.7913643633634195
,,,,,,,,,,,,,0.41863636363636364,0.4393103448275862,1.8469532762874257,1.7892977831281465
,,,,,,,,,,,,,0.4122727272727273,0.43908045977011495,1.8880031074177135,1.7812028293500002
,,,,,,,,,,,,,0.42454545454545456,0.443448275862069,1.8437590989199553,1.7712144364981817
,,,,,,,,,,,,,0.40454545454545454,0.44080459770114944,1.8835587319460783,1.7788343215810842
,,,,,,,,,,,,,0.3986363636363636,0.4493103448275862,1.8740975509990345,1.7755941360298244
,,,,,,,,,,,,,0.41545454545454547,0.4345977011494253,1.874038260199807,1.7747247266769408
,,,,,,,,,,,,,0.4177272727272727,0.4363218390804598,1.8472162879597056,1.784288948979871
,,,,,,,,,,,,,0.4113636363636364,0.4460919540229885,1.8595183658599854,1.7587353597290214
,,,,,,,,,,,,,0.41454545454545455,0.442183908045977,1.8778952845660124,1.780317448747569
,,,,,,,,,,,,,0.4168181818181818,0.4442528735632184,1.8577982087568803,1.7710340685131907
,,,,,,,,,,,,,0.4027272727272727,0.442183908045977,1.8919552196155895,1.7651597649475623
,,,,,,,,,,,,,0.4177272727272727,0.4549425287356322,1.865427291176536,1.7478637312746597
,,,,,,,,,,,,,0.4240909090909091,0.4472413793103448,1.8342120404676958,1.7642245082745607
,,,,,,,,,,,,,0.4168181818181818,0.4557471264367816,1.8415439410643144,1.7548863933826315
,,,,,,,,,,,,,0.41409090909090907,0.4489655172413793,1.8513009574196555,1.7586079689552043
,,,,,,,,,,,,,0.4159090909090909,0.4467816091954023,1.841215238571167,1.758883468858127
,,,,,,,,,,,,,0.41909090909090907,0.455632183908046,1.8315955352783204,1.7450703820963016
,,,,,,,,,,,,,0.4027272727272727,0.44908045977011496,1.898308130611073,1.7589619699565844
,,,,,,,,,,,,,0.41909090909090907,0.45264367816091955,1.8665216528285633,1.755481244777811
,,,,,,,,,,,,,0.4122727272727273,0.4571264367816092,1.8473732085661454,1.7496928624449104
,,,,,,,,,,,,,0.4040909090909091,0.45413793103448274,1.8970374367453835,1.7523225088777212
,,,,,,,,,,,,,0.41,0.4594252873563218,1.8723228246515446,1.7449763950260206
,,,,,,,,,,,,,0.39045454545454544,0.45850574712643677,1.9061157989501953,1.7358607320675905
,,,,,,,,,,,,,0.40954545454545455,0.4674712643678161,1.8738250836459074,1.7350594938760517
,,,,,,,,,,,,,0.4118181818181818,0.46091954022988507,1.8466201929612593,1.7341951062213414
,,,,,,,,,,,,,0.42,0.4625287356321839,1.8363048696517945,1.7270891272884676
,,,,,,,,,,,,,0.4163636363636364,0.45988505747126435,1.828010605465282,1.7485435405270806
,,,,,,,,,,,,,0.41909090909090907,0.46229885057471265,1.8401783553036777,1.7276110491259344
,,,,,,,,,,,,,0.4118181818181818,0.4667816091954023,1.8612763040715998,1.7282890457942568
,,,,,,,,,,,,,0.4081818181818182,0.4579310344827586,1.8519424945657903,1.7381310428970163
,,,,,,,,,,,,,0.4177272727272727,0.46379310344827585,1.8561139891364358,1.7290901263006802
,,,,,,,,,,,,,0.4304545454545455,0.46264367816091956,1.827627239227295,1.7296741033422536
,,,,,,,,,,,,,0.4172727272727273,0.4652873563218391,1.8835542592135344,1.7286022629683044
,,,,,,,,,,,,,0.4222727272727273,0.45977011494252873,1.846547075618397,1.724580497796508
,,,,,,,,,,,,,0.41454545454545455,0.4666666666666667,1.8615863930095327,1.7158258523064098
,,,,,,,,,,,,,0.4218181818181818,0.4713793103448276,1.849963679747148,1.722192539456247
,,,,,,,,,,,,,0.4172727272727273,0.47770114942528735,1.84198035586964,1.7050229451848173
,,,,,,,,,,,,,0.42045454545454547,0.4747126436781609,1.872762819636952,1.7096070512683912
,,,,,,,,,,,,,0.41954545454545455,0.46586206896551724,1.8472919975627553,1.7204045203088343
,,,,,,,,,,,,,0.4172727272727273,0.47264367816091957,1.8464499425888061,1.7083946635805327
,,,,,,,,,,,,,0.41818181818181815,0.482183908045977,1.8728225768696178,1.6983450299295886
,,,,,,,,,,,,,0.4268181818181818,0.47735632183908044,1.838943641835993,1.7029792052301866
,,,,,,,,,,,,,0.42727272727272725,0.47839080459770117,1.8377961626919832,1.7018095333822842
,,,,,,,,,,,,,0.41,0.47586206896551725,1.863914946642789,1.7028397999138667
,,,,,,,,,,,,,0.42318181818181816,0.47574712643678163,1.8615288769115101,1.7027361133180816
,,,,,,,,,,,,,0.4268181818181818,0.4774712643678161,1.8356302599473433,1.6965503918439493
,,,,,,,,,,,,,0.4172727272727273,0.47563218390804596,1.8696886990287087,1.7046337191263834
,,,,,,,,,,,,,0.42818181818181816,0.47954022988505746,1.8437533885782416,1.6977744900495157
,,,,,,,,,,,,,0.42363636363636364,0.4789655172413793,1.8510631136460738,1.6948105000901497
